,name,address_1,address_2,post_town,postcode,sic_code_1,lat,long,borough
2599,BOB KITCHEN LTD,143 HOLLOWAY ROAD,,LONDON,N78LZ,56102 - Unlicensed restaurants and cafes,51.549085,-0.107999,Islington
2600,ATTORNEY LIMITED,151 HOLLOWAY ROAD,,LONDON,N78LX,56102 - Unlicensed restaurants and cafes,51.549575,-0.108644,Islington
2601,NEW AMIGOS LTD,171 HOLLOWAY ROAD,LONDON,LONDON,N78LX,56102 - Unlicensed restaurants and cafes,51.549575,-0.108644,Islington
2602,YEFSIS (UK) LTD,143 HOLLOWAY ROAD,,LONDON,N78LX,56102 - Unlicensed restaurants and cafes,51.549575,-0.108644,Islington
2603,FOLLOW 3 B LIMITED,60 HOLLOWAY ROAD,,LONDON,N78JL,56102 - Unlicensed restaurants and cafes,51.548691999999996,-0.10703399999999999,Islington
2604,OH KOREA LTD,241A HOLLOWAY ROAD,,LONDON,N78HG,56102 - Unlicensed restaurants and cafes,51.551438,-0.11114600000000001,Islington
2605,STONE & LIGHT LTD,241 HOLLOWAY ROAD,,LONDON,N78HG,56102 - Unlicensed restaurants and cafes,51.551438,-0.11114600000000001,Islington
2606,THE CROWN BAR & CAFE LIMITED,261A HOLLOWAY ROAD,,LONDON,N78HG,56102 - Unlicensed restaurants and cafes,51.551438,-0.11114600000000001,Islington
2607,CHILL & RELAX LIMITED,105 SEVEN SISTERS ROAD,,LONDON,N77QR,56102 - Unlicensed restaurants and cafes,51.560877000000005,-0.114276,Islington
2608,GRAB & GO LIMITED,105 SEVEN SISTERS ROAD,,LONDON,N77QR,56102 - Unlicensed restaurants and cafes,51.560877000000005,-0.114276,Islington
2609,SMITHFIELD CAFE LIMITED,105 SEVEN SISTERS ROAD,,LONDON,N77QR,56102 - Unlicensed restaurants and cafes,51.560877000000005,-0.114276,Islington
2610,SOMEFIN FISHY LIMITED,ARGYLE COURT,105 SEVEN SISTERS ROAD,LONDON,N77QP,56102 - Unlicensed restaurants and cafes,51.560803,-0.11455499999999999,Islington
2611,CAFE CRISTO LIMITED,178 SEVEN SISTERS ROAD,,LONDON,N77PX,56102 - Unlicensed restaurants and cafes,51.561793,-0.11086199999999999,Islington
2612,MOOKOBOZA LIMITED,178 SEVEN SISTERS ROAD,,LONDON,N77PX,56102 - Unlicensed restaurants and cafes,51.561793,-0.11086199999999999,Islington
2613,ATLAS PROPERTY INVESTMENT & MANAGEMENT SERVICES LTD,146A SEVEN SISTERS ROAD,,LONDON,N77PL,56102 - Unlicensed restaurants and cafes,51.561126,-0.112996,Islington
2614,FOOD LOVE AND PASSION LTD,148 SEVEN SISTERS ROAD,,LONDON,N77PL,56102 - Unlicensed restaurants and cafes,51.561126,-0.112996,Islington
2615,LOVE FOR FOOD LTD,150 SEVEN SISTERS ROAD,,LONDON,N77PL,56102 - Unlicensed restaurants and cafes,51.561126,-0.112996,Islington
2616,117 BENWELL LTD,117 BENWELL ROAD,,LONDON,N77BW,56102 - Unlicensed restaurants and cafes,51.553304,-0.110149,Islington
2617,LITTLE WONDER CAFE LIMITED,48 HORNSEY ROAD,,LONDON,N77BP,56102 - Unlicensed restaurants and cafes,51.553193,-0.111204,Islington
2618,TSN CAFE LTD,"FLAT 3, 31 TOLLINGTON WAY",ISLINGTON,LONDON,N76RG,56102 - Unlicensed restaurants and cafes,51.561726,-0.122926,Islington
2619,BEY ENTERPRISES LIMITED,1ST FLOOR SOUTH,332-36 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2620,BOREK AND MEZE LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2621,FRESH & ZESTY LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2622,MUNCHY'S CAFE LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2623,ONEMLI CAFE & SANDWICH BAR LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2624,POMODORO CAFE & SANDWICH BAR LTD,FIRST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2625,SAHAL NET CYBER CAFE LTD,320 HOLLOWAY ROAD,,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2626,SARIBAS LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2627,TIKAS LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2628,TITANIC CAFE LIMITED,306 HOLLOWAY ROAD,HOLLOWAY,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2629,TORAM LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2630,YEKTAM LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2631,ZERYA LIMITED,1ST FLOOR SOUTH,332-336 HOLLOWAY ROAD,LONDON,N76NJ,56102 - Unlicensed restaurants and cafes,51.554858,-0.114683,Islington
2632,HOLLYWOODS CAFE LIMITED,464 HOLLOWAY ROAD,,LONDON,N76HT,56102 - Unlicensed restaurants and cafes,51.558258,-0.119566,Islington
2633,RABBIT HOLE CAFE LTD,411A HOLLOWAY ROAD,,LONDON,N76HJ,56102 - Unlicensed restaurants and cafes,51.557932,-0.120153,Islington
2634,AMIDAN LIMITED,94 SEVEN SISTERS ROAD,,LONDON,N76AE,56102 - Unlicensed restaurants and cafes,51.559536,-0.11591800000000001,Islington
2635,DAN CATERING LTD,94 SEVEN SISTERS ROAD,,LONDON,N76AE,56102 - Unlicensed restaurants and cafes,51.559536,-0.11591800000000001,Islington
2636,DELIDISHES LIMITED,122 SEVEN SISTERS ROAD,,LONDON,N76AE,56102 - Unlicensed restaurants and cafes,51.559536,-0.11591800000000001,Islington
2637,TANGPOPO LTD.,114 SEVEN SISTERS ROAD,,LONDON,N76AE,56102 - Unlicensed restaurants and cafes,51.559536,-0.11591800000000001,Islington
2638,SUGAR LAND ENTERPRISES LIMITED,38 SEVEN SISTERS ROAD,,LONDON,N76AA,56102 - Unlicensed restaurants and cafes,51.558882000000004,-0.117157,Islington
2639,HS EXPRESS LTD,29 TREFIL WALK,PARKHURST ROAD,LONDON,N70SX,56102 - Unlicensed restaurants and cafes,51.556168,-0.121207,Islington
2640,HEALTHY WEALTHY LTD,10 BRECKNOCK ROAD,,LONDON,N70DD,56102 - Unlicensed restaurants and cafes,51.549663,-0.12984400000000001,Islington
2641,BEAR & WOLF CAFE LTD,FLAT 4,73 ANSON ROAD,LONDON,N70AT,56102 - Unlicensed restaurants and cafes,51.5557,-0.12905899999999998,Islington
2642,LIMONE FINE FOODS LIMITED,15 HIGHGATE HIGH STREET,HIGHGATE VILLAGE,LONDON,N65TJ,56102 - Unlicensed restaurants and cafes,51.575713,-0.14219600000000002,Haringey
2643,BEAN 'N BAKERY LIMITED,61 HIGHGATE HIGH STREET,,LONDON,N65JX,56102 - Unlicensed restaurants and cafes,51.570892,-0.148973,Camden
2644,SHANGHAI NOODLES LTD,238 ARCHWAY ROAD,,LONDON,N65AX,56102 - Unlicensed restaurants and cafes,51.574461,-0.14169600000000002,Haringey
2645,FOOD ROOM 305 LIMITED,305 ARCHWAY ROAD,,LONDON,N65AA,56102 - Unlicensed restaurants and cafes,51.577107,-0.146394,Haringey
2646,PARTAL LIMITED,291 ARCHWAY ROAD,HIGHGATE,LONDON,N65AA,56102 - Unlicensed restaurants and cafes,51.577107,-0.146394,Haringey
2647,NICELY LIMITED,PARK HOUSE,HAMPSTEAD LANE,LONDON,N64LL,56102 - Unlicensed restaurants and cafes,51.573267,-0.166364,Haringey
2648,CAFE COOKS LTD,395 ARCHWAY ROAD,HIGHGATE LONDON,,N64ER,56102 - Unlicensed restaurants and cafes,51.578327,-0.149014,Haringey
2649,FRANKS CANTEEN LIMITED,86 HIGHBURY PARK,,LONDON,N52XE,56102 - Unlicensed restaurants and cafes,51.557629,-0.098051,Islington
2650,TAYTATAYTA LTD,6A POETS ROAD,6A POETS ROAD,LONDON,N52SL,56102 - Unlicensed restaurants and cafes,51.552169,-0.089104,Islington
2651,MILK & COFFEE LTD,88 MOUNTGROVE ROAD,,LONDON,N52LT,56102 - Unlicensed restaurants and cafes,51.5612,-0.096978,Hackney
2652,TAKZ LIMITED,16 HIGHBURY PARK,,LONDON,N52AB,56102 - Unlicensed restaurants and cafes,51.553521999999994,-0.098208,Islington
2653,SIXRAY LTD,36 HIGHBURY PARK,,LONDON,N52AA,56102 - Unlicensed restaurants and cafes,51.554103000000005,-0.097996,Islington
2654,25 HORSELL ROAD F&B LIMITED,25 HORSELL ROAD,,LONDON,N51XL,56102 - Unlicensed restaurants and cafes,51.55032,-0.108178,Islington
2655,NEW CINNAMON VILLAGE LIMITED,109 HIGHBURY PARK,,LONDON,N51UB,56102 - Unlicensed restaurants and cafes,51.55784,-0.098679,Islington
2656,HIGHNESS DELI LTD,21A HIGHBURY PARK,HIGHBURY PARK,LONDON,N51QJ,56102 - Unlicensed restaurants and cafes,51.553823,-0.098455,Islington
2657,BUTLER & BOOTH LIMITED,158A BLACKSTOCK ROAD,,LONDON,N51HA,56102 - Unlicensed restaurants and cafes,51.560261,-0.09880900000000001,Islington
2658,GLOMEAL LTD,23 EASTSTAND APARTMENTS,HIGHBURY STADIUM SQUARE,LONDON,N51FE,56102 - Unlicensed restaurants and cafes,51.557821000000004,-0.102125,Islington
2659,ROSEMONT CAFE' LIMITED,7 HERBERT CHAPMAN COURT,AVENELL ROAD,LONDON,N51BP,56102 - Unlicensed restaurants and cafes,51.557442,-0.10132100000000001,Islington
2660,BUT FIRST COFFEE LIMITED,43 QUERNMORE ROAD,,LONDON,N44QP,56102 - Unlicensed restaurants and cafes,51.5776,-0.106281,Haringey
2661,CODELA LIMITED,194 STROUD GREEN ROAD,,LONDON,N43RN,56102 - Unlicensed restaurants and cafes,51.570529,-0.114482,Haringey
2662,PANORAMA LEISURE LIMITED,89 STROUD GREEN ROAD,,LONDON,N43PX,56102 - Unlicensed restaurants and cafes,51.569041999999996,-0.11201900000000001,Islington
2663,VANIA 2017 LIMITED,89 STROUD GREEN ROAD,,LONDON,N43PX,56102 - Unlicensed restaurants and cafes,51.569041999999996,-0.11201900000000001,Islington
2664,RED SEA  (BAR & CAFE) LIMITED,196 SEVEN SISTERS ROAD,,LONDON,N43NX,56102 - Unlicensed restaurants and cafes,51.562388,-0.10925,Islington
2665,ZAMZAM CATERING SERVICES LTD,230 SEVEN SISTERS ROAD,,LONDON,N43NX,56102 - Unlicensed restaurants and cafes,51.562388,-0.10925,Islington
2666,CAFE ZEZE LIMITED,44 CLIFTON HOUSE,CLIFTON TERRACE,LONDON,N43JP,56102 - Unlicensed restaurants and cafes,51.565666,-0.10843599999999999,Islington
2667,COUGAR MOUNTAIN CAPITAL LIMITED,7 WOODFALL ROAD,,LONDON,N43JD,56102 - Unlicensed restaurants and cafes,51.566724,-0.10996500000000001,Islington
2668,BE LIVE INVESTMENTS LIMITED,2ND FLOOR,123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2669,CAFE NATION LIMITED,2ND FLOOR,123 FONTHILL RD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2670,CAFE NOVA (UK) LIMITED,123 FONTHILL ROAD,,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2671,CEDARS FOOD COMPANY LIMITED,A JOSEPH & JOSEPH,123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2672,EMAN BAKERY LIMITED,2ND FLOOR,123 FOTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2673,FEDAR LTD,2ND FLOOR,123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2674,GO FALAFEL (UK) LIMITED,2ND FLOOR,123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2675,LACIGALOT (UK) LIMITED,2ND FLOOR,123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2676,LACIGALOT LIMITED,2ND FLOOR,123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2677,LUNCH AND MORE LTD,2ND FLOOR,FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2678,MEZZA EATERY (CAMDEN) LIMITED,A JOSEPH & JOSEPH,123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2679,SHEPHERDS GREENE BAKERIES LIMITED,123 FONTHILL ROAD,,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2680,TITO SERVICE LTD,"2ND FLOOR,",123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2681,TRIO D'OR CAFE LIMITED,2ND,FLOOR 123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2682,WEMBLEYS LE PETIT PAIN LIMITED,"2ND FLOOR,",123 FONTHILL ROAD,LONDON,N43HH,56102 - Unlicensed restaurants and cafes,51.564261,-0.10829200000000001,Islington
2683,REPLA LIMITED,UNIT B,141-149 FONTHILL ROAD,LONDON,N43HF,56102 - Unlicensed restaurants and cafes,51.563728999999995,-0.10769400000000001,Islington
2684,BANKSIDE SANDWICH SHOP LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2685,CAFE 21 LONDON LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2686,D. VILLAGE LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2687,FLAMES GOURMET GRILL LTD,57 STROUD GREEN ROAD,STROUD GREEN ROAD,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2688,ITEM 7 LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2689,KA TE ESPERO LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2690,NELSON PORTUGUESE GRILL LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2691,RODRIGUES SANDWICH SHOP LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2692,SILVA COFFEE SHOP LTD.,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2693,THE BISTRO WINE BAR LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2694,VISEU BAKERY LTD,57 STROUD GREEN ROAD,,LONDON,N43EG,56102 - Unlicensed restaurants and cafes,51.568176,-0.110207,Islington
2695,ZER CAFE BAR LIMITED,"UNIT A , RESIDENCE TOWER",GOODCHILD WAY,LONDON,N42LY,56102 - Unlicensed restaurants and cafes,51.571308,-0.089803,Hackney
2696,ROMALEXA LONDON LIMITED,137 BLACKSTOCK ROAD,,LONDON,N42JW,56102 - Unlicensed restaurants and cafes,51.562352000000004,-0.100393,Hackney
2697,CAFE LATTE BLACKSTOCK LTD,147 BLACKSTOCK ROAD,,LONDON,N42JS,56102 - Unlicensed restaurants and cafes,51.561267,-0.098753,Hackney
2698,KAYAYA LIMITED,145 BLACKSTOCK ROAD,,LONDON,N42JS,56102 - Unlicensed restaurants and cafes,51.561267,-0.098753,Hackney
2699,BLIGHTY COFFEE LTD,35-37 BLACKSTOCK ROAD,,LONDON,N42JF,56102 - Unlicensed restaurants and cafes,51.564143,-0.10323299999999999,Hackney
2700,ILKYAZ LTD,25 BLACKSTOCK ROAD,,LONDON,N42JF,56102 - Unlicensed restaurants and cafes,51.564143,-0.10323299999999999,Hackney
2701,MINTED LOUNGE LIMITED,17 BLACKSTOCK ROAD,,LONDON,N42JF,56102 - Unlicensed restaurants and cafes,51.564143,-0.10323299999999999,Hackney
2702,NIRA TRADING LIMITED,264 SEVEN SISTERS ROAD,,LONDON,N42HY,56102 - Unlicensed restaurants and cafes,51.564126,-0.104979,Islington
2703,AKKAS FISH AND CHIPS LIMITED,275 GREEN LANES,,LONDON,N42EX,56102 - Unlicensed restaurants and cafes,51.564173,-0.092901,Hackney
2704,GREEN LANES FISH BAR LIMITED,275 GREEN LANES,,LONDON,N42EX,56102 - Unlicensed restaurants and cafes,51.564173,-0.092901,Hackney
2705,LIZZY COZY AFRICAN RESTAURANT (UK) LTD,154 BLACKSTOCK ROAD,,LONDON,N42DY,56102 - Unlicensed restaurants and cafes,51.560845,-0.098912,Islington
2706,CAPRICE CATERING LIMITED,3 WAVERLEY PLACE,,LONDON,N42BU,56102 - Unlicensed restaurants and cafes,51.566684,-0.10080399999999999,Hackney
2707,PUBFLOAT LIMITED,8 BLACKSTOCK MEWS,ISLINGTON,LONDON,N42BT,56102 - Unlicensed restaurants and cafes,51.561971,-0.101246,Islington
2708,CAFE RESTAURANT LIMITED,296 SEVEN SISTERS ROAD,,LONDON,N42AA,56102 - Unlicensed restaurants and cafes,51.564828999999996,-0.10395399999999999,Hackney
2709,ELI'S PIZZA LTD,"105 EADE ROAD, OCC BUILDING A","2ND FLOOR, UNIT 11A",LONDON,N41TJ,56102 - Unlicensed restaurants and cafes,51.575074,-0.09009500000000001,Haringey
2710,MUSIC & BEANS LIMITED,461 GREEN LANES,,LONDON,N41HE,56102 - Unlicensed restaurants and cafes,51.579738,-0.099495,Haringey
2711,SARI BAHCE LTD,NIYAZI USTA,GREEN LANES,LONDON,N41HE,56102 - Unlicensed restaurants and cafes,51.579738,-0.099495,Haringey
2712,BULUTLAR LIMITED,429 GREEN LANES,,LONDON,N41HA,56102 - Unlicensed restaurants and cafes,51.579108000000005,-0.09943400000000001,Haringey
2713,BEDIRHAN LIMITED,423 GREEN LANES,,LONDON,N41EY,56102 - Unlicensed restaurants and cafes,51.57843,-0.099246,Haringey
2714,PARTNERS FOR SOLUTION LIMITED,427 GREEN LANES,,LONDON,N41EY,56102 - Unlicensed restaurants and cafes,51.57843,-0.099246,Haringey
2715,WRAP AND JUICE LIMITED,393 GREEN LANES,,LONDON,N41EU,56102 - Unlicensed restaurants and cafes,51.577771999999996,-0.099129,Haringey
2716,ZONEX LIMITED,351 GREEN LANES,,LONDON,N41DZ,56102 - Unlicensed restaurants and cafes,51.575971,-0.098789,Haringey
2717,INDIKA INDIAN KITCHEN LIMITED,473 GREEN LANES,HARRINGAY,LONDON,N41AJ,56102 - Unlicensed restaurants and cafes,51.58028,-0.099616,Haringey
2718,ANTEPLILER DONER LTD,43 GRAND PARADE,GREEN LANES,LONDON,N41AG,56102 - Unlicensed restaurants and cafes,51.579162,-0.098884,Haringey
2719,ROSTOV LIMITED,"44 GRAND PARADE, GREEN LANES",,LONDON,N41AG,56102 - Unlicensed restaurants and cafes,51.579162,-0.098884,Haringey
2720,BB BAR LTD,35 WINDSOR ROAD,,LONDON,N33SN,56102 - Unlicensed restaurants and cafes,51.596344,-0.20672800000000002,Barnet
2721,STABLES BLOCK CAFE LIMITED,TOTALLY ESPRESSO,2 EAST END ROAD,LONDON,N33LT,56102 - Unlicensed restaurants and cafes,51.59672,-0.19756300000000002,Barnet
2722,GOOD FOOD RESTAURANT LTD,209 REGENTS PARK ROAD,,LONDON,N33LD,56102 - Unlicensed restaurants and cafes,51.594941,-0.19905899999999999,Barnet
2723,INWEST GROUP LTD,289 REGENTS PARK ROAD,,LONDON,N33JY,56102 - Unlicensed restaurants and cafes,51.598673,-0.197323,Barnet
2724,TEHRAN LOUNGE LTD,289 REGENTS PARK ROAD,,LONDON,N33JY,56102 - Unlicensed restaurants and cafes,51.598673,-0.197323,Barnet
2725,BIRMINGHAM FIRST LTD,33 TILLINGBOURNE GARDENS,,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2726,CHOP&STIKS CATERING BEDFORD LIMITED,33 TILLINGBOURNE GARDENS,FINCHLEY,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2727,CHOP&STIKS CATERING NORTHAMPTON LIMITED,33 TILLINGBOURNE GARDENS,FINCHLEY,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2728,CHOP&STIKS CATERING PETERBOROUGH LIMITED,33 TILLINGBOURNE GARDENS,FINCHLEY,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2729,LEICESTER FIRST LTD,33 TILLINGBOURNE GARDENS,,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2730,LEICESTER SECOND LTD,33 TILLINGBOURNE GARDENS,,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2731,MANZES BRAINTREE LIMITED,33 TILLINGBOURNE GARDENS,,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2732,MANZES HODDESDON LIMITED,33 TILLINGBOURNE GARDENS,,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2733,WOOD GREEN FIRST LTD,33 TILLINGBOURNE GARDENS,,LONDON,N33JJ,56102 - Unlicensed restaurants and cafes,51.590754,-0.197521,Barnet
2734,3 GUYS LTD,FLAT 3 CHESSINGTON COURT,CHARTER WAY,LONDON,N33DT,56102 - Unlicensed restaurants and cafes,51.590895,-0.2012,Barnet
2735,THE STRUDEL CAFE LIMITED,THE MANOR HOUSE,80 EAST END ROAD,LONDON,N32SY,56102 - Unlicensed restaurants and cafes,51.595277,-0.189358,Barnet
2736,BROTHERS CAFE LIMITED,9 STATION ROAD,,LONDON,N32SB,56102 - Unlicensed restaurants and cafes,51.60049,-0.19303800000000002,Barnet
2737,OHANA LIMITED,1ST FLOOR,314 REGENTS PARK ROAD,LONDON,N32LT,56102 - Unlicensed restaurants and cafes,51.599453000000004,-0.19538599999999998,Barnet
2738,ARTY CLUB LTD,34 ARCADIA AVENUE,,LONDON,N32JU,56102 - Unlicensed restaurants and cafes,51.599393,-0.193829,Barnet
2739,DER BURGERMEISTER LTD,TROJAN HOUSE TOP FLOOR,34 ARCADIA AVENUE,LONDON,N32JU,56102 - Unlicensed restaurants and cafes,51.599393,-0.193829,Barnet
2740,HEALTHY VENTURES LTD,TROJAN HOUSE,34 ARCADIA AVENUE,LONDON,N32JU,56102 - Unlicensed restaurants and cafes,51.599393,-0.193829,Barnet
2741,LIVEBOND LIMITED,2ND FLOOR GADD HOUSE,ARCADIA AVENUE,LONDON,N32JU,56102 - Unlicensed restaurants and cafes,51.599393,-0.193829,Barnet
2742,NATI'S CAFE LIMITED,TROJAN HOUSE,34 ARCADIA AVENUE,LONDON,N32JU,56102 - Unlicensed restaurants and cafes,51.599393,-0.193829,Barnet
2743,CAMDEN TEA SHOP LIMITED,1ST FLOOR GALLERY COURT,28 ARCADIA AVENUE,LONDON,N32FG,56102 - Unlicensed restaurants and cafes,51.598841,-0.193649,Barnet
2744,THE TEA HOUSE LONDON LIMITED,1ST FLOOR GALLERY COURT,28 ARCADIA AVENUE,LONDON,N32FG,56102 - Unlicensed restaurants and cafes,51.598841,-0.193649,Barnet
2745,BARISTA COFFEE HOUSE LIMITED,39 ETCHINGHAM PARK ROAD,,FINCHLEY,N32DU,56102 - Unlicensed restaurants and cafes,51.60629,-0.182176,Barnet
2746,HAPPY DAYS MEMORY LTD,36 GLEBE ROAD,FINCHLEY,LONDON,N32AX,56102 - Unlicensed restaurants and cafes,51.601371,-0.17521,Barnet
2747,RUPERT'S LONDON LIMITED,35 BALLARDS LANE,,LONDON,N31XW,56102 - Unlicensed restaurants and cafes,51.603196999999994,-0.192104,Barnet
2748,ENSAR CAFE LTD,61 BALLARDS LANE,,LONDON,N31XP,56102 - Unlicensed restaurants and cafes,51.603348,-0.191391,Barnet
2749,MOROCCAN & LITHUANIAN HOUSE LIMITED,11 BALLARDS LANE,,LONDON,N31UX,56102 - Unlicensed restaurants and cafes,51.602193,-0.192938,Barnet
2750,MONICA'S SANDWICH BAR LTD,5 HENDON LANE,,FINCHLEY CENTRAL,N31TR,56102 - Unlicensed restaurants and cafes,51.60003,-0.196692,Barnet
2751,ALIA FAST FOOD LIMITED,39 HENDON LANE,,FINCHLEY,N31RY,56102 - Unlicensed restaurants and cafes,51.598612,-0.19861099999999998,Barnet
2752,BOSPHOROS CATERERS (HOLDINGS) LIMITED,39 HENDON LANE,,FINCHLEY,N31RY,56102 - Unlicensed restaurants and cafes,51.598612,-0.19861099999999998,Barnet
2753,CLAYLANDS LIMITED,39 HENDON LANE,,FINCHLEY CENTRAL,N31RY,56102 - Unlicensed restaurants and cafes,51.598612,-0.19861099999999998,Barnet
2754,ENJOY CAFE (FELTHAM) LIMITED,39 HENDON LANE,,FINCHLEY,N31RY,56102 - Unlicensed restaurants and cafes,51.598612,-0.19861099999999998,Barnet
2755,FA29 LIMITED,39 HENDON LANE,,FINCHLEY CENTRAL,N31RY,56102 - Unlicensed restaurants and cafes,51.598612,-0.19861099999999998,Barnet
2756,FB69 LIMITED,39 HENDON LANE,,FINCHLEY,N31RY,56102 - Unlicensed restaurants and cafes,51.598612,-0.19861099999999998,Barnet
2757,GOKMEN LTD,39 HENDON LANE,,FINCHLEY CENTRAL,N31RY,56102 - Unlicensed restaurants and cafes,51.598612,-0.19861099999999998,Barnet
